name,type,star_rating,review_sum,address,contact,url,create_time
릿슨투,"전시,행사대행",정보 없음,0,"서울 종로구 인사동1길 7 에스19호, 에스20호",010-2011-4634,https://pcmap.place.naver.com/place/1652006730/home?entry=bmp&from=map&fromPanelNum=2&x=126.9868933&y=37.5713718&timestamp=202309071859,2023-09-07 18:57:07
제이티앤미디어,공연기획사,정보 없음,13,서울 종로구 이화장길 26 5층,02-779-1595,https://pcmap.place.naver.com/place/1462945640/home?entry=bmp&from=map&fromPanelNum=2&x=127.0039443&y=37.5766721&timestamp=202309071859,2023-09-07 18:57:07
씨케이아트웍스,공연기획사,정보 없음,0,서울 종로구 대학로 144 지하2층,010-2831-7872,https://pcmap.place.naver.com/place/1329893251/home?entry=bmp&from=map&fromPanelNum=2&x=127.0020846&y=37.5839822&timestamp=202309071900,2023-09-07 18:57:07
미마지아트센터 물빛극장,공연장,정보 없음,692,서울 종로구 대학로8가길 129 동원빌딩 지하 1층,02-6404-5005,https://pcmap.place.naver.com/place/11663674/home?entry=bmp&from=map&fromPanelNum=2&x=127.00348550050198&y=37.5803325013344&timestamp=202309071900,2023-09-07 18:57:07
유니시드,"협회,단체",정보 없음,1,서울 종로구 창경궁로 254,0507-1315-0381,https://pcmap.place.naver.com/place/1270388997/home?entry=bmp&from=map&fromPanelNum=2&x=126.9999802&y=37.5837491&timestamp=202309071900,2023-09-07 18:57:07
미송아트홀,장소대여,정보 없음,37,서울 종로구 창경궁로29길 25 명륜빌딩 3층 미송아트홀,0507-1330-5791,https://pcmap.place.naver.com/place/30949204/home?entry=bmp&from=map&fromPanelNum=2&x=126.99743439954601&y=37.58375790021691&timestamp=202309071900,2023-09-07 18:57:07
장충체육관,체육관,4.31,정보 없음,서울 중구 동호로 241,02-2128-2800,https://pcmap.place.naver.com/place/11622959/home?entry=bmp&from=map&fromPanelNum=2&x=127.00679000000184&y=37.55818650000293&timestamp=202309071900,2023-09-07 18:57:07
펀에이드,"문화,예술단체",정보 없음,0,서울 종로구 자하문로10길 30 이룸빌딩 4층,02-504-7568,https://pcmap.place.naver.com/place/605736485/home?entry=bmp&from=map&fromPanelNum=2&x=126.973221&y=37.5792244&timestamp=202309071900,2023-09-07 18:57:07
일미터클래식,엔터테인먼트,정보 없음,54,서울 종로구 종로1길 50 더케이트윈타워 B동 3층 128,02-766-7623,https://pcmap.place.naver.com/place/13280793/home?entry=bmp&from=map&fromPanelNum=2&x=126.9790614&y=37.5747887&timestamp=202309071900,2023-09-07 18:57:07
스튜디오 백,"공연,연극시설",정보 없음,25,서울 종로구 사직로8길 42 광화문시대 1201호,0507-1362-3307,https://pcmap.place.naver.com/place/37615785/home?entry=bmp&from=map&fromPanelNum=2&x=126.9731379&y=37.573774&timestamp=202309071900,2023-09-07 18:57:07
브로드웨이아트홀 3관,공연장,정보 없음,154,서울 종로구 대학로8길 25,02-742-4224,https://pcmap.place.naver.com/place/31676191/home?entry=bmp&from=map&fromPanelNum=2&x=127.00369480054901&y=37.580975901203296&timestamp=202309071900,2023-09-07 18:57:07
이스트파워코리아,시장,정보 없음,5,서울 종로구 자하문로2길 4 경복빌딩,070-5101-4073,https://pcmap.place.naver.com/place/37879959/home?entry=bmp&from=map&fromPanelNum=2&x=126.9729207&y=37.5764229&timestamp=202309071901,2023-09-07 18:57:07
골든에이지컴퍼니,공연기획사,정보 없음,0,서울 종로구 혜화로 11 2층,0507-1354-0638,https://pcmap.place.naver.com/place/1006025379/home?entry=bmp&from=map&fromPanelNum=2&x=127.0001316&y=37.5865584&timestamp=202309071901,2023-09-07 18:57:07
제이컨셉,패션,정보 없음,10,서울 중구 청계천로 334 청평화시장,02-2233-2027,https://pcmap.place.naver.com/place/37608801/home?entry=bmp&from=map&fromPanelNum=2&x=127.0148791&y=37.5695614&timestamp=202309071901,2023-09-07 18:57:07
공공문화연구소,"전시,행사대행",4.13,23,서울 종로구 경희궁1길 1 투바앤빌딩 3층 사무실,0507-1392-0117,https://pcmap.place.naver.com/place/1487684204/home?entry=bmp&from=map&fromPanelNum=2&x=126.9716254&y=37.5707169&timestamp=202309071901,2023-09-07 18:57:07
애드파크,인쇄업,정보 없음,0,서울 중구 퇴계로27길 28 한영빌딩 401호,02-2268-3395,https://pcmap.place.naver.com/place/19942730/home?entry=bmp&from=map&fromPanelNum=2&x=126.9916603&y=37.5623833&timestamp=202309071901,2023-09-07 18:57:07
배로메이드,연예기획사,4.04,12,서울 중구 장충단로8길 14 탑빌딩 203호,02-2279-6581,https://pcmap.place.naver.com/place/599104763/home?entry=bmp&from=map&fromPanelNum=2&x=127.0072742&y=37.561764&timestamp=202309071901,2023-09-07 18:57:07
숭례문학당,평생교육,정보 없음,67,서울 중구 세종대로 27,02-318-2032,https://pcmap.place.naver.com/place/13021121/home?entry=bmp&from=map&fromPanelNum=2&x=126.97406522905732&y=37.55929346282328&timestamp=202309071901,2023-09-07 18:57:07
에피쿠로스,행사,정보 없음,1,서울 종로구 사직로 66-1 한라빌딩 2층 505호,0507-1408-7327,https://pcmap.place.naver.com/place/31818817/home?entry=bmp&from=map&fromPanelNum=2&x=126.9669621&y=37.574072&timestamp=202309071901,2023-09-07 18:57:07
브릭박스 스튜디오,공연기획사,정보 없음,0,"서울 중구 동호로 288 상지빌딩 B1층, 3층",0507-1476-0272,https://pcmap.place.naver.com/place/1567408396/home?entry=bmp&from=map&fromPanelNum=2&x=127.0031422&y=37.5602191&timestamp=202309071901,2023-09-07 18:57:07
더피트,공연기획사,정보 없음,4,서울 중구 퇴계로36가길 46 2층,010-3346-5451,https://pcmap.place.naver.com/place/1690067565/home?entry=bmp&from=map&fromPanelNum=2&x=126.9954497&y=37.5582922&timestamp=202309071902,2023-09-07 18:57:07
