name,type,star_rating,review_sum,address,contact,url,create_time
새싹마을마당,근린공원,정보 없음,1,서울 중구 동호로12길 97,정보 없음,https://pcmap.place.naver.com/place/37003603/home?entry=bmp&from=map&fromPanelNum=2&x=127.01199300031799&y=37.559619099698295&timestamp=202309071809,2023-09-07 18:04:09
동대문역사문화공원동대문운동장기념관안내데스크,부속시설,정보 없음,6,서울 중구 신당동 853,정보 없음,https://pcmap.place.naver.com/place/34574115/home?entry=bmp&from=map&fromPanelNum=2&x=127.011269199647&y=37.5677305003614&timestamp=202309071809,2023-09-07 18:04:09
동대문역사문화공원동대문운동장기념관,부속시설,정보 없음,41,서울 중구 을지로 281,정보 없음,https://pcmap.place.naver.com/place/36684324/home?entry=bmp&from=map&fromPanelNum=2&x=127.01139119990602&y=37.5676710999758&timestamp=202309071809,2023-09-07 18:04:09
흥인지문공원전통정자쉼터,부속시설,정보 없음,1,서울 종로구 종로6가,정보 없음,https://pcmap.place.naver.com/place/19923268/home?entry=bmp&from=map&fromPanelNum=2&x=127.008562600467&y=37.57218650078029&timestamp=202309071810,2023-09-07 18:04:09
탑골공원관리사무소,부속시설,정보 없음,1,서울 종로구 종로2가,정보 없음,https://pcmap.place.naver.com/place/17927192/home?entry=bmp&from=map&fromPanelNum=2&x=126.988430100148&y=37.57064110133769&timestamp=202309071810,2023-09-07 18:04:09
경희궁공원,"도시,테마공원",4.23,314,서울 종로구 새문안로 55,02-731-0461,https://pcmap.place.naver.com/place/18665735/home?entry=bmp&from=map&fromPanelNum=2&x=126.970349999646&y=37.5697000000129&timestamp=202309071810,2023-09-07 18:04:09
정동공원음수대,부속시설,정보 없음,1,서울 중구 정동,정보 없음,https://pcmap.place.naver.com/place/1765675213/home?entry=bmp&from=map&fromPanelNum=2&x=126.971763000523&y=37.567331500844304&timestamp=202309071810,2023-09-07 18:04:09
주시경마당,근린공원,정보 없음,8,서울 종로구 당주동 108,정보 없음,https://pcmap.place.naver.com/place/1167401018/home?entry=bmp&from=map&fromPanelNum=2&x=126.973243800382&y=37.5721979007143&timestamp=202309071810,2023-09-07 18:04:09
신당동마을마당,근린공원,정보 없음,8,서울 중구 신당동 296-9,정보 없음,https://pcmap.place.naver.com/place/18702658/home?entry=bmp&from=map&fromPanelNum=2&x=127.01346249980202&y=37.560666701295794&timestamp=202309071810,2023-09-07 18:04:09
일본군 위안부 기억의터,테마공원,정보 없음,144,서울 중구 퇴계로26가길 6,070-7606-4186,https://pcmap.place.naver.com/place/38705736/home?entry=bmp&from=map&fromPanelNum=2&x=126.9903144&y=37.5592188&timestamp=202309071810,2023-09-07 18:04:09
강북삼성병원R스퀘어,부속시설,4.58,12,서울 종로구 새문안로 29,정보 없음,https://pcmap.place.naver.com/place/1421770366/home?entry=bmp&from=map&fromPanelNum=2&x=126.96784530195401&y=37.568908701335495&timestamp=202309071811,2023-09-07 18:04:09
아펜젤러기념공원,근린공원,정보 없음,14,서울 중구 서소문로11길 19 배재정동빌딩,정보 없음,https://pcmap.place.naver.com/place/1455686070/home?entry=bmp&from=map&fromPanelNum=2&x=126.971722866522&y=37.5635669872622&timestamp=202309071811,2023-09-07 18:04:09
