name,type_code,type,star_rating,review_total,address_si,address_gu,address_lo,address_detail,area,contact,url,create_time,lat,lng,naver_place_id
스튜디오 백,F3,"공연,연극시설",정보 없음,25,서울,종로구,사직로8길,42 광화문시대 1201호,jongno,0507-1362-3307,https://pcmap.place.naver.com/place/37615785/home?entry=bmp&from=map&fromPanelNum=2&x=126.9731379&y=37.573774&timestamp=202309071900,2023-09-07 18:57:07,126.9731379,37.5737740,37615785
브로드웨이아트홀 3관,F3,공연장,정보 없음,154,서울,종로구,대학로8길,25,jongno,02-742-4224,https://pcmap.place.naver.com/place/31676191/home?entry=bmp&from=map&fromPanelNum=2&x=127.00369480054901&y=37.580975901203296&timestamp=202309071900,2023-09-07 18:57:07,127.0037303,37.5809736,31676191
이스트파워코리아,F3,시장,정보 없음,5,서울,종로구,자하문로2길,4 경복빌딩,jongno,070-5101-4073,https://pcmap.place.naver.com/place/37879959/home?entry=bmp&from=map&fromPanelNum=2&x=126.9729207&y=37.5764229&timestamp=202309071901,2023-09-07 18:57:07,126.9728746,37.5763837,37879959
골든에이지컴퍼니,F3,공연기획사,정보 없음,0,서울,종로구,혜화로,11 2층,jongno,0507-1354-0638,https://pcmap.place.naver.com/place/1006025379/home?entry=bmp&from=map&fromPanelNum=2&x=127.0001316&y=37.5865584&timestamp=202309071901,2023-09-07 18:57:07,127.0001316,37.5865584,1006025379
제이컨셉,F3,패션,정보 없음,10,서울,중구,청계천로,334 청평화시장,jongno,02-2233-2027,https://pcmap.place.naver.com/place/37608801/home?entry=bmp&from=map&fromPanelNum=2&x=127.0148791&y=37.5695614&timestamp=202309071901,2023-09-07 18:57:07,127.0149394,37.5694885,37608801
공공문화연구소,F3,"전시,행사대행",4.13,23,서울,종로구,경희궁1길,1 투바앤빌딩 3층 사무실,jongno,0507-1392-0117,https://pcmap.place.naver.com/place/1487684204/home?entry=bmp&from=map&fromPanelNum=2&x=126.9716254&y=37.5707169&timestamp=202309071901,2023-09-07 18:57:07,126.9716254,37.5707169,1487684204
애드파크,F3,인쇄업,정보 없음,0,서울,중구,퇴계로27길,28 한영빌딩 401호,jongno,02-2268-3395,https://pcmap.place.naver.com/place/19942730/home?entry=bmp&from=map&fromPanelNum=2&x=126.9916603&y=37.5623833&timestamp=202309071901,2023-09-07 18:57:07,126.9916603,37.5623833,19942730
배로메이드,F3,연예기획사,4.04,12,서울,중구,장충단로8길,14 탑빌딩 203호,jongno,02-2279-6581,https://pcmap.place.naver.com/place/599104763/home?entry=bmp&from=map&fromPanelNum=2&x=127.0072742&y=37.561764&timestamp=202309071901,2023-09-07 18:57:07,127.0073395,37.5616609,599104763
숭례문학당,F3,평생교육,정보 없음,67,서울,중구,세종대로,27,jongno,02-318-2032,https://pcmap.place.naver.com/place/13021121/home?entry=bmp&from=map&fromPanelNum=2&x=126.97406522905732&y=37.55929346282328&timestamp=202309071901,2023-09-07 18:57:07,126.9740936,37.5592893,13021121
에피쿠로스,F3,행사,정보 없음,1,서울,종로구,사직로,66-1 한라빌딩 2층 505호,jongno,0507-1408-7327,https://pcmap.place.naver.com/place/31818817/home?entry=bmp&from=map&fromPanelNum=2&x=126.9669621&y=37.574072&timestamp=202309071901,2023-09-07 18:57:07,126.9670099,37.5740725,31818817
브릭박스 스튜디오,F3,공연기획사,정보 없음,0,서울,중구,동호로,"288 상지빌딩 B1층, 3층",jongno,0507-1476-0272,https://pcmap.place.naver.com/place/1567408396/home?entry=bmp&from=map&fromPanelNum=2&x=127.0031422&y=37.5602191&timestamp=202309071901,2023-09-07 18:57:07,127.0031422,37.5602191,1567408396
더피트,F3,공연기획사,정보 없음,4,서울,중구,퇴계로36가길,46 2층,jongno,010-3346-5451,https://pcmap.place.naver.com/place/1690067565/home?entry=bmp&from=map&fromPanelNum=2&x=126.9954497&y=37.5582922&timestamp=202309071902,2023-09-07 18:57:07,126.9954497,37.5582922,1690067565
