name,type,star_rating,review_sum,address,contact,url,create_time
Spoon Art Fair,"박람회,전시회",정보 없음,2,서울 중구 소공로 46,070-7863-7318,https://pcmap.place.naver.com/place/21341801/home?entry=bmp&from=map&fromPanelNum=2&x=126.98320629999999&y=37.55937810000001&timestamp=202309071906,2023-09-07 19:02:19
국제암엑스포사무국,"박람회,전시회",정보 없음,2,서울 중구 퇴계로 190 매경미디어센터,02-2000-5805,https://pcmap.place.naver.com/place/13297312/home?entry=bmp&from=map&fromPanelNum=2&x=126.9928703&y=37.5604845&timestamp=202309071906,2023-09-07 19:02:19
코트파,"박람회,전시회",정보 없음,0,"서울 중구 소공로4길 3 (회현동2가, 코트파빌딩)",0507-1423-6161,https://pcmap.place.naver.com/place/1941139336/home?entry=bmp&from=map&fromPanelNum=2&x=126.9834821&y=37.5580223&timestamp=202309071906,2023-09-07 19:02:19
아라아트센터,"갤러리,화랑",4.31,정보 없음,서울 종로구 인사동9길 26 아라아트센터,02-733-1981,https://pcmap.place.naver.com/place/31202518/home?entry=bmp&from=map&fromPanelNum=2&x=126.983638300145&y=37.5734726006477&timestamp=202309071906,2023-09-07 19:02:19
일민미술관,미술관,정보 없음,정보 없음,서울 종로구 세종대로 152,02-2020-2050,https://pcmap.place.naver.com/place/11620339/home?entry=bmp&from=map&fromPanelNum=2&x=126.9777016000005&y=37.569774299999835&timestamp=202309071906,2023-09-07 19:02:19
갤러리 이즈,"갤러리,화랑",4.97,916,서울 종로구 인사동길 52-1,02-736-6669,https://pcmap.place.naver.com/place/12900399/home?entry=bmp&from=map&fromPanelNum=2&x=126.984161503736&y=37.57478233346878&timestamp=202309071906,2023-09-07 19:02:19
컬러풀뮤지엄,전시관,4.34,정보 없음,서울 종로구 인사동길 49 안녕인사동 6층,02-6954-2872,https://pcmap.place.naver.com/place/1027100368/home?entry=bmp&from=map&fromPanelNum=2&x=126.9835484&y=37.5744296&timestamp=202309071906,2023-09-07 19:02:19
아라리오뮤지엄 인 스페이스,미술관,4.45,1081,서울 종로구 율곡로 83,02-736-5700,https://pcmap.place.naver.com/place/35457581/home?entry=bmp&from=map&fromPanelNum=2&x=126.98850600000002&y=37.57766450273652&timestamp=202309071906,2023-09-07 19:02:19
아트스페이스 호화,전시관,정보 없음,224,서울 중구 세종대로 124 1층,0507-1387-7300,https://pcmap.place.naver.com/place/1951615659/home?entry=bmp&from=map&fromPanelNum=2&x=126.9778908&y=37.5674232&timestamp=202309071907,2023-09-07 19:02:19
송원아트센터,"갤러리,화랑",정보 없음,436,서울 종로구 윤보선길 75,02-735-9277,https://pcmap.place.naver.com/place/20557704/home?entry=bmp&from=map&fromPanelNum=2&x=126.983448201104&y=37.5793191730962&timestamp=202309071907,2023-09-07 19:02:19
라온플라워,"꽃집,꽃배달",4.18,297,서울 종로구 인사동5길 21 1층,02-738-2223,https://pcmap.place.naver.com/place/1625203139/home?entry=bmp&from=map&fromPanelNum=2&x=126.9851150441158&y=37.5724637649445&timestamp=202309071907,2023-09-07 19:02:19
B the B,복합문화공간,정보 없음,62,서울 중구 을지로 281 DDP마켓,0507-1364-3765,https://pcmap.place.naver.com/place/1093645425/home?entry=bmp&from=map&fromPanelNum=2&x=127.0090525&y=37.566288&timestamp=202309071907,2023-09-07 19:02:19
아트보다,"갤러리,화랑",정보 없음,27,서울 종로구 삼일대로 461 Sk허브빌딩 101동 B106호,0507-1368-4645,https://pcmap.place.naver.com/place/1719720253/home?entry=bmp&from=map&fromPanelNum=2&x=126.98528170000007&y=37.575897900000065&timestamp=202309071907,2023-09-07 19:02:19
갤러리광화,미술관,정보 없음,122,"서울 종로구 새문안로 103 1층, 2층",070-8287-2208,https://pcmap.place.naver.com/place/1770216267/home?entry=bmp&from=map&fromPanelNum=2&x=126.9760636&y=37.570469299999985&timestamp=202309071907,2023-09-07 19:02:19
인영갤러리,"갤러리,화랑",정보 없음,133,"서울 종로구 인사동10길 23-4 인영아트센터 3,4층",02-722-8877,https://pcmap.place.naver.com/place/1118195137/home?entry=bmp&from=map&fromPanelNum=2&x=126.986273061899&y=37.574665229608605&timestamp=202309071907,2023-09-07 19:02:19
예당,"갤러리,화랑",정보 없음,23,서울 종로구 인사동16길 3-10,02-732-5364,https://pcmap.place.naver.com/place/13500096/home?entry=bmp&from=map&fromPanelNum=2&x=126.983925&y=37.5754167&timestamp=202309071907,2023-09-07 19:02:19
갤러리 재재,"갤러리,화랑",정보 없음,83,서울 종로구 인사동길 55-2 1층 재재,0507-1376-6578,https://pcmap.place.naver.com/place/37761555/home?entry=bmp&from=map&fromPanelNum=2&x=126.9836212821677&y=37.57497432515883&timestamp=202309071907,2023-09-07 19:02:19
상업화랑,"갤러리,화랑",정보 없음,64,서울 중구 을지로 143 4층,010-2716-7288,https://pcmap.place.naver.com/place/455010307/home?entry=bmp&from=map&fromPanelNum=2&x=126.993946399593&y=37.5666093008115&timestamp=202309071907,2023-09-07 19:02:19
아트가가 갤러리,"갤러리,화랑",정보 없음,25,서울 종로구 인사동4길 1 1~2F,010-2094-1350,https://pcmap.place.naver.com/place/1583202978/home?entry=bmp&from=map&fromPanelNum=2&x=126.9863768&y=37.5731379&timestamp=202309071908,2023-09-07 19:02:19
써드베란다,"갤러리,화랑",정보 없음,2,서울 종로구 인사동길 9 3층,0507-1374-1986,https://pcmap.place.naver.com/place/1727770429/home?entry=bmp&from=map&fromPanelNum=2&x=126.9867896&y=37.571663&timestamp=202309071908,2023-09-07 19:02:19
그림찾아가게,"갤러리,화랑",정보 없음,0,서울 종로구 서순라길 109 1층,0507-1353-7498,https://pcmap.place.naver.com/place/1103588793/home?entry=bmp&from=map&fromPanelNum=2&x=126.9915324&y=37.5751082&timestamp=202309071908,2023-09-07 19:02:19
