name,type_code,type,star_rating,review_total,address_si,address_gu,address_lo,address_detail,area,contact,url,create_time,lat,lng,naver_place_id
고엔,A3,이자카야,정보 없음,707,서울,종로구,창경궁로,255 1층,jongno,0507-1319-5042,https://pcmap.place.naver.com/restaurant/21074680/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142424095,2023-09-06 15:24:14,126.9998981,37.5843375,https:
코너숍,A3,요리주점,정보 없음,334,서울,중구,을지로12길,15 1층,jongno,0507-1420-1291,https://pcmap.place.naver.com/restaurant/1152633370/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142426876,2023-09-06 15:24:14,126.9911532,37.5655723,https:
인사동노가리,A3,"맥주,호프",4.64,303,서울,종로구,인사동3길,14 1층 인사동노가리,jongno,070-8958-0930,https://pcmap.place.naver.com/restaurant/21849004/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142429454,2023-09-06 15:24:14,126.9860146,37.5718453,https:
이태리양조장 종각역점,A3,"맥주,호프",4.64,303,서울,종로구,삼일대로17길,50 1층,jongno,0507-1303-2760,https://pcmap.place.naver.com/restaurant/1708196505/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142430943,2023-09-06 15:24:14,126.9847814,37.5692838,https:
빅파이브 종로점,A3,요리주점,4.27,469,서울,종로구,수표로,"115 2, 3층",jongno,0507-1370-0939,https://pcmap.place.naver.com/restaurant/608052515/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142432189,2023-09-06 15:24:14,126.9890666,37.5715523,https:
푸른별주막,A3,요리주점,4.27,469,서울,종로구,인사동16길,17-1,jongno,0507-1336-3095,https://pcmap.place.naver.com/restaurant/13567052/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142433832,2023-09-06 15:24:14,126.9840183,37.5755332,https:
영지인 종각점,A3,요리주점,4.3,307,서울,종로구,청계천로,57 1층,jongno,0507-1356-0903,https://pcmap.place.naver.com/restaurant/1074532446/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142435045,2023-09-06 15:24:14,126.9840693,37.5689606,https:
명동골뱅이,A3,"맥주,호프",4.29,671,서울,중구,충무로9길,14,jongno,0507-1434-7703,https://pcmap.place.naver.com/restaurant/33879683/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142436032,2023-09-06 15:24:14,126.9916848,37.5670117,https:
토라 대학로점,A3,이자카야,4.29,671,서울,종로구,대명1길,4,jongno,0507-1340-7779,https://pcmap.place.naver.com/restaurant/1293675280/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142437500,2023-09-06 15:24:14,127.0007689,37.5832792,https:
대림호프,A3,"맥주,호프",4.44,216,서울,중구,창경궁로5길,11,jongno,02-2275-2881,https://pcmap.place.naver.com/restaurant/1109656885/home?entry=bmp&from=map&fromPanelNum=1&ts=1693142438625,2023-09-06 15:24:14,126.9973555,37.5671130,https:
